series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017]	2001	2017	16
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	513	Europe and Northern America	2	1	World	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	514	Developed Regions	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	515	Developing Regions	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	518	Eastern Asia (excluding Japan)	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	[2003, 2005]	2003	2005	2
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	53	Australia and New Zealand	3	9	Oceania	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	54	Melanesia	3	9	Oceania	Region						[2001, 2002, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	15
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2001, 2002, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	15
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2005	2012	8
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2004, 2005]	2004	2005	2
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2003	2013	11
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	57	Micronesia	3	9	Oceania	Region						[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	[2016, 2017]	2016	2017	2
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1	[2001, 2002]	2001	2002	2
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	61	Polynesia	3	9	Oceania	Region						[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	62	Central and Southern Asia	2	1	World	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1	[2009, 2010, 2011, 2012, 2013, 2014, 2015]	2009	2015	7
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2008	2015	8
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	[2004, 2005]	2004	2005	2
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	[2001, 2002, 2003, 2004, 2005, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	15
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	[2010, 2011, 2012, 2016, 2017]	2010	2017	5
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1	[2017]	2017	2017	1
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1	[2015, 2016, 2017]	2015	2017	3
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1	[2002, 2003, 2004]	2002	2004	3
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	[2007, 2008, 2009, 2010]	2007	2010	4
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2001	2014	14
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2003	2012	10
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	[2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2006	2016	10
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	[2014]	2014	2014	1
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2006	2014	9
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	722	Small island developing States (SIDS)	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	738	Sub-Saharan Africa (inc. Sudan)	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	746	Northern Africa (exc. Sudan)	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	747	Northern Africa and Western Asia	2	1	World	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	[2007, 2008, 2009, 2010, 2011, 2012]	2007	2012	6
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	753	Eastern and South-Eastern Asia	2	1	World	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	[2007, 2008, 2009]	2007	2009	3
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2001	2015	15
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	[2012, 2013, 2014, 2015]	2012	2015	4
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2001	2012	12
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	[2002, 2003, 2004, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	11
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	16
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2001	2015	15
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2017]	2004	2017	9
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	[2003, 2004, 2005, 2006]	2003	2006	4
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	[2011, 2012, 2013, 2014, 2015, 2016, 2017]	2011	2017	7
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	9	Oceania	2	1	World	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1	[2011, 2012, 2013, 2014, 2015]	2011	2015	5
