series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2004.0	22	Float						ITU estimate.		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2005.0	45	Float						ITU estimate.		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2007.0	110	Float						Lesotho Telecommunications Authority (LTA).		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2008.0	140	Float						Lesotho Telecommunications Authority (LTA).		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2009.0	400	Float						ITU estimate.		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2010.0	400	Float						ITU estimate.		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2011.0	1339	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2012.0	7	Float						Lesotho Telecommunications Authority		['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2012.0	19	Float						Lesotho Telecommunications Authority		['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2012.0	1425	Float						ITU estimate.		['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2012.0	1636	Float						Lesotho Telecommunications Authority		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2013.0	2275	Float						Lesotho Communications Authority		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2014.0	1502	Float						Lesotho Communications Authority		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2014.0	1275	Float						LCA		['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2014.0	303	Float						LCA		['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2015.0	2062	Float						Lesotho Communications Authority		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2015.0	1193	Float						Lesotho Communications Authority		['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2016.0	2230	Float						LESOTHO COMMUNICATIONS AUTHORITY		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2017.0	4821	Float						LESOTHO COMMUNICATIONS AUTHORITY		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	426	Lesotho	2018.0	5763	Float						LESOTHO COMMUNICATIONS AUTHORITY		['']	NA	NUMBER	ANYS	G
