series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2016.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2016.0	98.75	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2017.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2017.0	98.75	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2017.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2018.0	100	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2018.0	100	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	662	Saint Lucia	2018.0	100	Float						UIS		['']	C	PERCENT	UPPSEC	G
