series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Type of speed
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2004.0	1148	Float					Wimax and fixed.	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2005.0	1180	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2006.0	1704	Float					Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2007.0	2543	Float					Rwanda Information Technology Authority.	['fixed wired broadband subscriptions at downstream speeds equal to or greater than 128kbps']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2008.0	1120	Float					Rwanda Information Technology Authority. 	['Estimate.']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2009.0	2214	Float					Rwanda Information Technology Authority.	['Estimate.']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2010.0	3942	Float					Agence Rwandaise de Régulation des Services d'Utilité Publique (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2011.0	8645	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2012.0	5498	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2013.0	2781	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2014.0	2917	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2015.0	21125	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2016.0	21721	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2017.0	5166	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	2MT10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2017.0	21780	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	ANYS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2017.0	10242	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	10MBPS
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	646	Rwanda	2017.0	6372	Float					Rwanda Utilities Regulatory Authority (RURA)	['']	NA	NUMBER	256KT2MBPS
