series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Observation Status	Units	Reporting Type
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2009.0	7038474.358	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2010.0	7038474.358	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2011.0	7893271.2335	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2012.0	9120873.109	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2013.0	11424725.625	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2014.0	15418196.36719	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2015.0	13417507.657	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2016.0	13920660.89	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2017.0	17220608.4649681	Float					IMF	['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	834	United Republic of Tanzania	2018.0	19237786.1743838	Float					IMF	['']	NA	A	CUR_LCU_M	G
