series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	24.8866488828995					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			A	Normal value	Y_GE15	15 years old and over	2018	4.24022725657296					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	23.6049999914629					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.5935172826658					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	513	Europe and Northern America	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	2018	27.948921					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.3945505561965					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			A	Normal value	Y_GE15	15 years old and over	2018	16.8826948157465					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	15.4667518301598					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.9439942133804					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			A	Normal value	Y_GE15	15 years old and over	2018	17.2409829659088					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	20.672816363931					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	26.7493297382234					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			A	Normal value	Y_GE15	15 years old and over	2018	9.43977589174306					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			A	Normal value	Y_GE15	15 years old and over	2017	34.7877428466313					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			A	Normal value	Y_GE15	15 years old and over	2018	1.51447769405983					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	4.30191345199514					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			A	Normal value	Y_GE15	15 years old and over	2017	5.50117930092671					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	12.9996750081248					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.0692205651807					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.2782919431222					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	21.6640981580593					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			A	Normal value	Y_GE15	15 years old and over	2018	1.52066915235729					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.146349891375					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			A	Normal value	Y_GE15	15 years old and over	2018	7.22860079310725					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	9.02087207331815					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	29.7316538461825					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	62	Central and Southern Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	2018	14.446982					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	36.0415965202271					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.05345771701294					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			A	Normal value	Y_GE15	15 years old and over	2018	6.33774609468086					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	7.19329634676179					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			A	Normal value	Y_GE15	15 years old and over	2017	18.3607987856422					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			A	Normal value	Y_GE15	15 years old and over	2018	25.5824957366053					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			A	Normal value	Y_GE15	15 years old and over	2018	26.2605520301268					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	5.76909951127872					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	32.9962997006764					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	15.5209296362029					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.0569540923308					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	674	San Marino	4	39	Southern Europe	Country	12.46329038	43.93841766	SMR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	181.184668989547					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1			A	Normal value	Y_GE15	15 years old and over	2018	20.6102276193538					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1			A	Normal value	Y_GE15	15 years old and over	2018	40.6117681096155					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1			A	Normal value	Y_GE15	15 years old and over	2018	8.34107928102826					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	5.60466281362713					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			A	Normal value	Y_GE15	15 years old and over	2018	27.5200509902377					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1			A	Normal value	Y_GE15	15 years old and over	2018	51.4264061062091					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1			A	Normal value	Y_GE15	15 years old and over	2012	2.65240815256652					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			A	Normal value	Y_GE15	15 years old and over	2018	30.5318183903908					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1			A	Normal value	Y_GE15	15 years old and over	2018	8.12721641018425					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			A	Normal value	Y_GE15	15 years old and over	2018	25.5989480764746					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.91547116278649					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	28.0052094243222					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.1592081898983					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			A	Normal value	Y_GE15	15 years old and over	2018	5.48293077078464					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	9.2918217828582					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	722	Small island developing States (SIDS)	1			Group								A	Normal value	Y_GE15	15 years old and over	2018	8.161857					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			A	Normal value	Y_GE15	15 years old and over	2018	55.1933074992069					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1			A	Normal value	Y_GE15	15 years old and over	2018	1.37806252864765					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1			A	Normal value	Y_GE15	15 years old and over	2018	3.36573919574596					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.6807670211422					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	747	Northern Africa and Western Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	2018	10.635751					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1			A	Normal value	Y_GE15	15 years old and over	2018	6.96854201035326					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			A	Normal value	Y_GE15	15 years old and over	2018	14.8937343965792					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	753	Eastern and South-Eastern Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	2018	11.295114					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			A	Normal value	Y_GE15	15 years old and over	2018	39.5079378112216					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	18.9785235851986					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1			A	Normal value	Y_GE15	15 years old and over	2013	4.39256451196054					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			A	Normal value	Y_GE15	15 years old and over	2013	6.60133716531654					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.699760689082					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1			A	Normal value	Y_GE15	15 years old and over	2018	5.18562932473383					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1			A	Normal value	Y_GE15	15 years old and over	2018	33.0087473180393					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1			A	Normal value	Y_GE15	15 years old and over	2018	11.7534842299886					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.7362136620811					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	22.0755586165375					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	16.8164910530174					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			A	Normal value	Y_GE15	15 years old and over	2018	19.5355124681912					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	2.58457822748655					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			A	Normal value	Y_GE15	15 years old and over	2018	0.43389584780041					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			A	Normal value	Y_GE15	15 years old and over	2018	4.98790019822529					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			A	Normal value	Y_GE15	15 years old and over	2013	25.1399327040213					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			A	Normal value	Y_GE15	15 years old and over	2015	2.54923983142994					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1			A	Normal value	Y_GE15	15 years old and over	2018	19.0955451216499					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	30.851540261606					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			A	Normal value	Y_GE15	15 years old and over	2018	2.83254881847307					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1			A	Normal value	Y_GE15	15 years old and over	2018	10.0421111365917					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			A	Normal value	Y_GE15	15 years old and over	2018	36.439769813327					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			A	Normal value	Y_GE15	15 years old and over	2015	16.5332326795821					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1			A	Normal value	Y_GE15	15 years old and over	2018	23.9724895017029					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			A	Normal value	Y_GE15	15 years old and over	2018	3.91435188746594					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	9	Oceania	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	2018	22.515878					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			A	Normal value	Y_GE15	15 years old and over	2017	4.2174962833314					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1			A	Normal value	Y_GE15	15 years old and over	2018	17.2629449372628					IMF		_X	Data nature not available	NUMBER	Number	G	Global			
